"point_linear","point_high","point_low","linear1","linear2","linear3","H1","H2","H3","L1","L2","L3"
1.10234554075312e-15,-6.01191456738642e-14,-4.5832809886182e-14,9.35459150553355e-16,1.10234554075312e-15,1.26923193095289e-15,-7.65305860486305e-14,-6.01191456738642e-14,-4.37077052990979e-14,-7.8926659661496e-14,-4.5832809886182e-14,-1.27389601108679e-14
0.0837773437194389,0.00554913498406386,0.258767330178506,-0.010069262961901,0.0837773437194389,0.177623950400779,-0.128431621612363,0.00554913498406386,0.139529891580491,0.157002132221225,0.258767330178506,0.360532528135786
0.00440842544460813,-0.242476003206777,0.299309726007864,-0.156265644635833,0.00440842544460813,0.165082495525049,-0.393622048960422,-0.242476003206777,-0.0913299574531326,0.116950012680052,0.299309726007864,0.481669439335677
0.0748965154134496,-0.34265568125047,0.529327487783741,-0.148739403312744,0.0748965154134496,0.298532434139643,-0.557134161031151,-0.34265568125047,-0.12817720146979,0.317990151577078,0.529327487783741,0.740664823990404
-0.0864589644595494,-0.499016046377616,0.442921328043624,-0.298608013303551,-0.0864589644595494,0.125690084384452,-0.761601841294004,-0.499016046377616,-0.236430251461229,0.188280240155983,0.442921328043624,0.697562415931264
-0.10814080689297,-0.620853332848133,0.483274131043602,-0.322966639285014,-0.10814080689297,0.106685025499074,-0.890333291137151,-0.620853332848133,-0.351373374559116,0.287912411665282,0.483274131043602,0.678635850421921
-0.189447411919141,-0.495415628134239,0.0941615015094625,-0.386663223718199,-0.189447411919141,0.00776839987991731,-0.887605716431664,-0.495415628134239,-0.103225539836814,-0.0193515148638337,0.0941615015094625,0.207674517882759
-0.151650898495587,-0.441008856705695,0.124348462369126,-0.327670750547177,-0.151650898495587,0.0243689535560019,-0.720211298706838,-0.441008856705695,-0.161806414704552,-0.00780491288476712,0.124348462369126,0.256501837623019
-0.0675037180570958,-0.175342367293444,0.0395322050707783,-0.240794135383893,-0.0675037180570958,0.105786699269701,-0.447090297866159,-0.175342367293444,0.0964055632792717,-0.113407124396229,0.0395322050707783,0.192471534537786
-0.162744578241046,-0.355462379073122,0.0395353217985091,-0.353964606320314,-0.162744578241046,0.0284754498382209,-0.590901226698892,-0.355462379073122,-0.120023531447353,-0.152262939625222,0.0395353217985091,0.231333583222241
0.12523573785362,0.0853602407708739,0.207246166551412,-0.112849361222593,0.12523573785362,0.363320836929833,-0.197437263432012,0.0853602407708739,0.36815774497376,-0.011958491726613,0.207246166551412,0.426450824829436
-0.0577528346919415,0.0592088669361195,0.0525447410420106,-0.312416189738481,-0.0577528346919415,0.196910520354598,-0.304318289015274,0.0592088669361195,0.422736022887513,-0.218982178132603,0.0525447410420106,0.324071660216624
-0.0279209307536994,-0.146257944882075,0.269764307525213,-0.356646728633874,-0.0279209307536994,0.300804867126475,-0.523381180194527,-0.146257944882075,0.230865290430377,-0.120785263656297,0.269764307525213,0.660313878706722
-0.180252298945679,-0.231098645617768,0.0298390265975648,-0.467219497357002,-0.180252298945679,0.106714899465644,-0.586648039078081,-0.231098645617768,0.124450747842544,-0.348199562633542,0.0298390265975648,0.407877615828672
-0.110373952119337,-0.397837850017141,0.393292354819621,-0.433217635037623,-0.110373952119337,0.21246973079895,-0.831081562926522,-0.397837850017141,0.0354058628922397,-0.0159108938918771,0.393292354819621,0.802495603531119
-0.108529984448206,-0.465598449291819,0.280917999565834,-0.422491047339488,-0.108529984448206,0.205431078443076,-0.976327823253225,-0.465598449291819,0.0451309246695858,-0.0773840064457615,0.280917999565834,0.639220005577429
-0.0704460223356573,-0.276733236298163,0.30652830786344,-0.427616372602404,-0.0704460223356573,0.286724327931089,-0.745710714896417,-0.276733236298163,0.19224424230009,-0.0886157545908562,0.30652830786344,0.701672370317735
0.0479502155541448,-0.108263646678868,0.280415835974565,-0.28738871526652,0.0479502155541448,0.383289146374809,-0.583154578843404,-0.108263646678868,0.366627285485667,-0.071022477744198,0.280415835974565,0.631854149693327
-0.0127056997595803,0.0142094580232715,0.287245043582705,-0.316512571560746,-0.0127056997595803,0.291101172041586,-0.403072349274971,0.0142094580232715,0.431491265321514,0.00172702608695074,0.287245043582705,0.572763061078459
0.214386441509281,0.00238425103005179,0.423115269903757,-0.0628413531455145,0.214386441509281,0.491614236164076,-0.385385564448496,0.00238425103005179,0.3901540665086,0.154923213230214,0.423115269903757,0.691307326577301
0.0643606354066683,0.499417576411672,-0.0358167783671849,-0.218546182614425,0.0643606354066683,0.347267453427762,0.200203053848909,0.499417576411672,0.798632098974435,-0.312898551734423,-0.0358167783671849,0.241264995000054
